,BYDLISTEK,BYDLISTEN,ESTRANA,JMENO,NSTRANA,PLATNOST_x,PORCISLO,POVOLANI,PRIJMENI,PSTRANA,STATOBCAN,TITULPRED,TITULZA,VEK,NAZEVCELK,NAZEVPLNY,NAZEV_STRE,PLATNOST_y,POCMANDCR,POCSTRVKO,SLOZENI,STAVREG,VSTRANA,ZKRATKAE30,ZKRATKAE8
117,580031,Česká Třebová,5,Jiří,1,0,16,obchodní ředitel,Vencl,1,CZ,Ing.,Ph.D.,52,Křesťanská a demokratická unie - Československá strana lidová,,Křesťan.a demokrat.unie-Českosl.strana lidová,0,0,1,001,0,1,Křesť.demokr.unie-Čs.str.lid.,KDU-ČSL
118,1,Praha,5,Tomáš,1,0,17,vysokoškolský pedagog,Svoboda,1,CZ,PhDr. Bc.,Ph.D.,40,Křesťanská a demokratická unie - Československá strana lidová,,Křesťan.a demokrat.unie-Českosl.strana lidová,0,0,1,001,0,1,Křesť.demokr.unie-Čs.str.lid.,KDU-ČSL
119,541354,Zábřeh,5,František,1,0,18,starosta města Zábřeh,John,1,CZ,RNDr. Mgr.,Ph.D.,36,Křesťanská a demokratická unie - Československá strana lidová,,Křesťan.a demokrat.unie-Českosl.strana lidová,0,0,1,001,0,1,Křesť.demokr.unie-Čs.str.lid.,KDU-ČSL
120,4,Ostrava,5,Michal,1,0,19,právník,Hořínek,1,CZ,Mgr.,,37,Křesťanská a demokratická unie - Československá strana lidová,,Křesťan.a demokrat.unie-Českosl.strana lidová,0,0,1,001,0,1,Křesť.demokr.unie-Čs.str.lid.,KDU-ČSL
121,1,Praha,5,Martina,1,0,20,právnička,Haverová,1,CZ,JUDr.,,51,Křesťanská a demokratická unie - Československá strana lidová,,Křesťan.a demokrat.unie-Českosl.strana lidová,0,0,1,001,0,1,Křesť.demokr.unie-Čs.str.lid.,KDU-ČSL
122,586846,Jihlava,5,Josef,1,0,21,poradce pro zdraví zvířat,Holejšovský,99,CZ,MVDr.,Ph.D.,70,Křesťanská a demokratická unie - Československá strana lidová,,Křesťan.a demokrat.unie-Českosl.strana lidová,0,0,1,001,0,1,Křesť.demokr.unie-Čs.str.lid.,KDU-ČSL
123,569321,Přibyslav,5,Jan,1,0,22,"referent st.správy, zást.řed.",Málek,1,CZ,Mgr. et Mgr.,,28,Křesťanská a demokratická unie - Československá strana lidová,,Křesťan.a demokrat.unie-Českosl.strana lidová,0,0,1,001,0,1,Křesť.demokr.unie-Čs.str.lid.,KDU-ČSL
124,1,Praha,5,Fay,1,0,23,osobní asistentka ministra,Adensamová,1,CZ,Bc.,,24,Křesťanská a demokratická unie - Československá strana lidová,,Křesťan.a demokrat.unie-Českosl.strana lidová,0,0,1,001,0,1,Křesť.demokr.unie-Čs.str.lid.,KDU-ČSL
125,575704,Staré Hradiště,5,Vít,1,0,24,"lékař, onkolog",Ulrych,1,CZ,MUDr.,,41,Křesťanská a demokratická unie - Československá strana lidová,,Křesťan.a demokrat.unie-Českosl.strana lidová,0,0,1,001,0,1,Křesť.demokr.unie-Čs.str.lid.,KDU-ČSL
126,593214,Křenovice,5,Jan,1,0,25,advokát,Hladký,1,CZ,Mgr.,LL.M.,36,Křesťanská a demokratická unie - Československá strana lidová,,Křesťan.a demokrat.unie-Českosl.strana lidová,0,0,1,001,0,1,Křesť.demokr.unie-Čs.str.lid.,KDU-ČSL
127,596973,Velká Bíteš,5,Tomáš,1,0,26,primář děts.psych.nemocnice,Lajkep,1,CZ,MUDr.,Ph.D.,50,Křesťanská a demokratická unie - Československá strana lidová,,Křesťan.a demokrat.unie-Českosl.strana lidová,0,0,1,001,0,1,Křesť.demokr.unie-Čs.str.lid.,KDU-ČSL
128,563510,Jablonec nad Nisou,5,Štěpán,1,0,27,"student, trenér plavání",Matek,99,CZ,,,27,Křesťanská a demokratická unie - Československá strana lidová,,Křesťan.a demokrat.unie-Českosl.strana lidová,0,0,1,001,0,1,Křesť.demokr.unie-Čs.str.lid.,KDU-ČSL
129,567027,Most,5,Leo,1,0,28,náměstek SFŽP ČR,Steiner,1,CZ,Mgr.,,42,Křesťanská a demokratická unie - Československá strana lidová,,Křesťan.a demokrat.unie-Českosl.strana lidová,0,0,1,001,0,1,Křesť.demokr.unie-Čs.str.lid.,KDU-ČSL
130,1,Praha,6,Petr,137,0,1,skladatel a vydavatel,Hannig,137,CZ,Mgr.,,68,Strana zdravého rozumu - NECHCEME EURO - za Evropu svobodných států,,Str.zdravého rozumu-NECHCEME EURO-za Evropu sv.st.,0,0,1,137,0,137,Str.zdr.rozumu-NECHCEME EURO,Rozumní
131,558371,Starý Plzenec,6,Aleš,137,0,2,předs. Mezin. inst. pro rodinu,Hodina,99,CZ,Ing.,,41,Strana zdravého rozumu - NECHCEME EURO - za Evropu svobodných států,,Str.zdravého rozumu-NECHCEME EURO-za Evropu sv.st.,0,0,1,137,0,137,Str.zdr.rozumu-NECHCEME EURO,Rozumní
132,523704,Šumperk,6,Alena,137,0,3,"radní, ředitelka OSSZ",Šmotková,99,CZ,Ing.,,47,Strana zdravého rozumu - NECHCEME EURO - za Evropu svobodných států,,Str.zdravého rozumu-NECHCEME EURO-za Evropu sv.st.,0,0,1,137,0,137,Str.zdr.rozumu-NECHCEME EURO,Rozumní
133,540498,Kosova Hora,6,Jiří,137,0,4,ředitel SOŠ,Janů,137,CZ,Ing.,,59,Strana zdravého rozumu - NECHCEME EURO - za Evropu svobodných států,,Str.zdravého rozumu-NECHCEME EURO-za Evropu sv.st.,0,0,1,137,0,137,Str.zdr.rozumu-NECHCEME EURO,Rozumní
134,571164,Chrudim,6,Marta,137,0,5,ředitelka ZŠ a MŠ,Lederová,99,CZ,Mgr.,,55,Strana zdravého rozumu - NECHCEME EURO - za Evropu svobodných států,,Str.zdravého rozumu-NECHCEME EURO-za Evropu sv.st.,0,0,1,137,0,137,Str.zdr.rozumu-NECHCEME EURO,Rozumní
135,571164,Chrudim,6,Věra,137,0,6,speciální psycholog,Nevečeřalová,137,CZ,Mgr.,,59,Strana zdravého rozumu - NECHCEME EURO - za Evropu svobodných států,,Str.zdravého rozumu-NECHCEME EURO-za Evropu sv.st.,0,0,1,137,0,137,Str.zdr.rozumu-NECHCEME EURO,Rozumní
136,570826,Kosmonosy,6,Jiří,137,0,7,"chirurg, vedoucí lékař",Somberg,99,CZ,MUDr.,,53,Strana zdravého rozumu - NECHCEME EURO - za Evropu svobodných států,,Str.zdravého rozumu-NECHCEME EURO-za Evropu sv.st.,0,0,1,137,0,137,Str.zdr.rozumu-NECHCEME EURO,Rozumní
137,563102,Kadaň,6,František,137,0,8,"gynekolog, porodník",Kandel,99,CZ,MUDr.,,58,Strana zdravého rozumu - NECHCEME EURO - za Evropu svobodných států,,Str.zdravého rozumu-NECHCEME EURO-za Evropu sv.st.,0,0,1,137,0,137,Str.zdr.rozumu-NECHCEME EURO,Rozumní
138,547166,Slavonice,6,Vítězslava,137,0,9,ředitelka MŠ,Benešová,99,CZ,Mgr.,,55,Strana zdravého rozumu - NECHCEME EURO - za Evropu svobodných států,,Str.zdravého rozumu-NECHCEME EURO-za Evropu sv.st.,0,0,1,137,0,137,Str.zdr.rozumu-NECHCEME EURO,Rozumní
139,1,Praha,6,Gabriela,137,0,10,specialistka pro zahr. vztahy,Froňková Dousková,99,CZ,Mgr.,,43,Strana zdravého rozumu - NECHCEME EURO - za Evropu svobodných států,,Str.zdravého rozumu-NECHCEME EURO-za Evropu sv.st.,0,0,1,137,0,137,Str.zdr.rozumu-NECHCEME EURO,Rozumní
140,1,Praha,6,Marta,137,0,11,právník,Chovancová,99,CZ,JUDr.,LL.M.,56,Strana zdravého rozumu - NECHCEME EURO - za Evropu svobodných států,,Str.zdravého rozumu-NECHCEME EURO-za Evropu sv.st.,0,0,1,137,0,137,Str.zdr.rozumu-NECHCEME EURO,Rozumní
141,518026,Sušice,6,Petr,137,0,12,elektroinženýr,Kocman,99,CZ,Ing.,,54,Strana zdravého rozumu - NECHCEME EURO - za Evropu svobodných států,,Str.zdravého rozumu-NECHCEME EURO-za Evropu sv.st.,0,0,1,137,0,137,Str.zdr.rozumu-NECHCEME EURO,Rozumní
142,580511,Lanškroun,6,Radek,137,0,13,technický ředitel,Dokoupil,99,CZ,Ing.,,44,Strana zdravého rozumu - NECHCEME EURO - za Evropu svobodných států,,Str.zdravého rozumu-NECHCEME EURO-za Evropu sv.st.,0,0,1,137,0,137,Str.zdr.rozumu-NECHCEME EURO,Rozumní
143,573868,Náchod,6,Renata,137,0,14,živnostník,Hodovalová,137,CZ,,,45,Strana zdravého rozumu - NECHCEME EURO - za Evropu svobodných států,,Str.zdravého rozumu-NECHCEME EURO-za Evropu sv.st.,0,0,1,137,0,137,Str.zdr.rozumu-NECHCEME EURO,Rozumní
144,553638,Tachov,6,Martin,137,0,15,pracovník v gastronomii,Figura,99,CZ,,,42,Strana zdravého rozumu - NECHCEME EURO - za Evropu svobodných států,,Str.zdravého rozumu-NECHCEME EURO-za Evropu sv.st.,0,0,1,137,0,137,Str.zdr.rozumu-NECHCEME EURO,Rozumní
145,567639,Krupka,6,Petr,137,0,16,vedoucí kult. zařízení města,Fišer,137,CZ,,,54,Strana zdravého rozumu - NECHCEME EURO - za Evropu svobodných států,,Str.zdravého rozumu-NECHCEME EURO-za Evropu sv.st.,0,0,1,137,0,137,Str.zdr.rozumu-NECHCEME EURO,Rozumní
146,511382,Přerov,6,Ladislav,137,0,17,bezpečnostní technik,Orel,137,CZ,Ing.,,51,Strana zdravého rozumu - NECHCEME EURO - za Evropu svobodných států,,Str.zdravého rozumu-NECHCEME EURO-za Evropu sv.st.,0,0,1,137,0,137,Str.zdr.rozumu-NECHCEME EURO,Rozumní
147,539911,Příbram,6,Martin,137,0,18,podnikatel,Bartoš,99,CZ,,,45,Strana zdravého rozumu - NECHCEME EURO - za Evropu svobodných států,,Str.zdravého rozumu-NECHCEME EURO-za Evropu sv.st.,0,0,1,137,0,137,Str.zdr.rozumu-NECHCEME EURO,Rozumní
148,568759,Chotěboř,6,Jitka,137,0,19,chirurg,Bejdáková,137,CZ,MUDr.,,45,Strana zdravého rozumu - NECHCEME EURO - za Evropu svobodných států,,Str.zdravého rozumu-NECHCEME EURO-za Evropu sv.st.,0,0,1,137,0,137,Str.zdr.rozumu-NECHCEME EURO,Rozumní
149,511382,Přerov,6,Eva,137,0,20,lékařka,Burešová,99,CZ,MUDr.,,35,Strana zdravého rozumu - NECHCEME EURO - za Evropu svobodných států,,Str.zdravého rozumu-NECHCEME EURO-za Evropu sv.st.,0,0,1,137,0,137,Str.zdr.rozumu-NECHCEME EURO,Rozumní
150,3,Brno,6,Jiří,137,0,21,podnikový kontrolor,Lengál,99,CZ,Ing.,,50,Strana zdravého rozumu - NECHCEME EURO - za Evropu svobodných států,,Str.zdravého rozumu-NECHCEME EURO-za Evropu sv.st.,0,0,1,137,0,137,Str.zdr.rozumu-NECHCEME EURO,Rozumní
151,597520,Krnov,6,Pavel,137,0,22,koordinátor soc. služeb,Šimčík,137,CZ,,,47,Strana zdravého rozumu - NECHCEME EURO - za Evropu svobodných států,,Str.zdravého rozumu-NECHCEME EURO-za Evropu sv.st.,0,0,1,137,0,137,Str.zdr.rozumu-NECHCEME EURO,Rozumní
152,572276,Sobětuchy,6,Jiří,137,0,23,ekonom,Slavík,99,CZ,,,40,Strana zdravého rozumu - NECHCEME EURO - za Evropu svobodných států,,Str.zdravého rozumu-NECHCEME EURO-za Evropu sv.st.,0,0,1,137,0,137,Str.zdr.rozumu-NECHCEME EURO,Rozumní
153,548359,Ostrov,6,Miloslava,137,0,24,živnostník,Petráňová,99,CZ,,,26,Strana zdravého rozumu - NECHCEME EURO - za Evropu svobodných států,,Str.zdravého rozumu-NECHCEME EURO-za Evropu sv.st.,0,0,1,137,0,137,Str.zdr.rozumu-NECHCEME EURO,Rozumní
154,549461,Pohořelice,6,Michal,137,0,25,živnostník,Vlček,99,CZ,,,48,Strana zdravého rozumu - NECHCEME EURO - za Evropu svobodných států,,Str.zdravého rozumu-NECHCEME EURO-za Evropu sv.st.,0,0,1,137,0,137,Str.zdr.rozumu-NECHCEME EURO,Rozumní
155,563692,Lučany nad Nisou,6,Jiří,137,0,26,farmář a country zpěvák,Votoček,99,CZ,,,59,Strana zdravého rozumu - NECHCEME EURO - za Evropu svobodných států,,Str.zdravého rozumu-NECHCEME EURO-za Evropu sv.st.,0,0,1,137,0,137,Str.zdr.rozumu-NECHCEME EURO,Rozumní
156,555398,Nová Role,6,Aleš,137,0,27,transport manažer,Bruna,99,CZ,Bc.,,39,Strana zdravého rozumu - NECHCEME EURO - za Evropu svobodných států,,Str.zdravého rozumu-NECHCEME EURO-za Evropu sv.st.,0,0,1,137,0,137,Str.zdr.rozumu-NECHCEME EURO,Rozumní
157,535419,Mladá Boleslav,6,Jan,137,0,28,univerzální obráběč kovů,Čížek,99,CZ,,,27,Strana zdravého rozumu - NECHCEME EURO - za Evropu svobodných států,,Str.zdravého rozumu-NECHCEME EURO-za Evropu sv.st.,0,0,1,137,0,137,Str.zdr.rozumu-NECHCEME EURO,Rozumní
158,539490,Měchenice,7,Luděk,721,0,1,"ekonom, matematik",Niedermayer,99,CZ,RNDr.,,48,TOP 09 a Starostové,,Koalice TOP 09 a STAN,0,0,2,"166,721",0,659,Koalice TOP 09 a STAN,"Koal.TOP09,STAN"
159,2,Plzeň,7,Jiří,721,0,2,poslanec PČR,Pospíšil,99,CZ,JUDr.,,38,TOP 09 a Starostové,,Koalice TOP 09 a STAN,0,0,2,"166,721",0,659,Koalice TOP 09 a STAN,"Koal.TOP09,STAN"
160,1,Praha,7,Stanislav,166,0,3,"člen Parl. shrom. RE, pedagog",Polčák,166,CZ,JUDr.,,34,TOP 09 a Starostové,,Koalice TOP 09 a STAN,0,0,2,"166,721",0,659,Koalice TOP 09 a STAN,"Koal.TOP09,STAN"
161,500496,Olomouc,7,Bořivoj,721,0,4,vysokoškolský pedagog,Šarapatka,721,CZ,prof. Dr. Ing.,CSc.,54,TOP 09 a Starostové,,Koalice TOP 09 a STAN,0,0,2,"166,721",0,659,Koalice TOP 09 a STAN,"Koal.TOP09,STAN"
162,1,Praha,7,Jaromír,721,0,5,"senátor, spisovatel, novinář",Štětina,99,CZ,Ing.,,71,TOP 09 a Starostové,,Koalice TOP 09 a STAN,0,0,2,"166,721",0,659,Koalice TOP 09 a STAN,"Koal.TOP09,STAN"
163,553379,Dolní Studénky,7,Radim,166,0,6,"starosta,VŠ učitel, mpř.SMS ČR",Sršeň,166,CZ,Ing.,Ph.D.,34,TOP 09 a Starostové,,Koalice TOP 09 a STAN,0,0,2,"166,721",0,659,Koalice TOP 09 a STAN,"Koal.TOP09,STAN"
164,537128,Dymokury,7,Tomáš,721,0,7,lesník a zemědělec,Czernin,721,CZ,Ing.,,52,TOP 09 a Starostové,,Koalice TOP 09 a STAN,0,0,2,"166,721",0,659,Koalice TOP 09 a STAN,"Koal.TOP09,STAN"
165,550744,Kunovice,7,Ivana,166,0,8,starostka Kunovic,Majíčková,99,CZ,Mgr.,MBA,53,TOP 09 a Starostové,,Koalice TOP 09 a STAN,0,0,2,"166,721",0,659,Koalice TOP 09 a STAN,"Koal.TOP09,STAN"
166,3,Brno,7,Bohumil,721,0,9,"myslivec, sokolník, věd. prac.",Straka,721,CZ,Ing. Bc.,Ph.D.,43,TOP 09 a Starostové,,Koalice TOP 09 a STAN,0,0,2,"166,721",0,659,Koalice TOP 09 a STAN,"Koal.TOP09,STAN"
167,533955,Kutná Hora,7,Ivo,166,0,10,starosta Kutné Hory,Šanc,99,CZ,RNDr.,CSc.,59,TOP 09 a Starostové,,Koalice TOP 09 a STAN,0,0,2,"166,721",0,659,Koalice TOP 09 a STAN,"Koal.TOP09,STAN"
168,1,Praha,7,Marek,721,0,11,diplomat zast. Prahy v Bruselu,Polach,721,CZ,Mgr.,,35,TOP 09 a Starostové,,Koalice TOP 09 a STAN,0,0,2,"166,721",0,659,Koalice TOP 09 a STAN,"Koal.TOP09,STAN"
169,584291,Břeclav,7,Luděk,721,0,12,podnikatel v sil. mot. dopravě,Mikulecký,721,CZ,Ing. Bc.,LL.M.,49,TOP 09 a Starostové,,Koalice TOP 09 a STAN,0,0,2,"166,721",0,659,Koalice TOP 09 a STAN,"Koal.TOP09,STAN"
170,3,Brno,7,Zuzana,721,0,13,organizační poradkyně,Kyliánová,721,CZ,Ing.,,57,TOP 09 a Starostové,,Koalice TOP 09 a STAN,0,0,2,"166,721",0,659,Koalice TOP 09 a STAN,"Koal.TOP09,STAN"
171,573248,Nová Paka,7,Rudolf,166,0,14,starosta Nové Paky,Cogan,99,CZ,JUDr. Ing.,Ph.D.,42,TOP 09 a Starostové,,Koalice TOP 09 a STAN,0,0,2,"166,721",0,659,Koalice TOP 09 a STAN,"Koal.TOP09,STAN"
172,561380,Česká Lípa,7,Jiří,721,0,15,místostarosta České Lípy,Kočandrle,721,CZ,,,49,TOP 09 a Starostové,,Koalice TOP 09 a STAN,0,0,2,"166,721",0,659,Koalice TOP 09 a STAN,"Koal.TOP09,STAN"
173,595209,Žďár nad Sázavou,7,Reda,721,0,16,politolog,Ifrah,721,CZ,Mgr.,,30,TOP 09 a Starostové,,Koalice TOP 09 a STAN,0,0,2,"166,721",0,659,Koalice TOP 09 a STAN,"Koal.TOP09,STAN"
174,1,Praha,7,Klára,721,0,17,ředitelka obchodu,Pavlíčková,721,CZ,Mgr.,,27,TOP 09 a Starostové,,Koalice TOP 09 a STAN,0,0,2,"166,721",0,659,Koalice TOP 09 a STAN,"Koal.TOP09,STAN"
175,584274,Železné,7,Michal,166,0,18,expert v oblasti evrop. fondů,Burian,99,CZ,Ing.,Ph.D.,56,TOP 09 a Starostové,,Koalice TOP 09 a STAN,0,0,2,"166,721",0,659,Koalice TOP 09 a STAN,"Koal.TOP09,STAN"
176,573868,Náchod,7,Josef,721,0,19,ředitel společnosti,Merta,721,CZ,Ing.,,36,TOP 09 a Starostové,,Koalice TOP 09 a STAN,0,0,2,"166,721",0,659,Koalice TOP 09 a STAN,"Koal.TOP09,STAN"
177,599247,Bílovec,7,Tomáš,721,0,20,ředitel Poradny pro prim.prev.,Velička,721,CZ,Bc.,,45,TOP 09 a Starostové,,Koalice TOP 09 a STAN,0,0,2,"166,721",0,659,Koalice TOP 09 a STAN,"Koal.TOP09,STAN"
178,510882,Velká Polom,7,Ludmila,166,0,21,"ekonomka, starostka",Bubeníková,166,CZ,Ing.,,59,TOP 09 a Starostové,,Koalice TOP 09 a STAN,0,0,2,"166,721",0,659,Koalice TOP 09 a STAN,"Koal.TOP09,STAN"
179,544256,České Budějovice,7,Oldřich,721,0,22,vedoucí vývojového týmu,Souček,721,CZ,Ing.,,47,TOP 09 a Starostové,,Koalice TOP 09 a STAN,0,0,2,"166,721",0,659,Koalice TOP 09 a STAN,"Koal.TOP09,STAN"
180,2,Plzeň,7,Aleš,721,0,23,ředitel gymnázia,Janoušek,721,CZ,Mgr.,,38,TOP 09 a Starostové,,Koalice TOP 09 a STAN,0,0,2,"166,721",0,659,Koalice TOP 09 a STAN,"Koal.TOP09,STAN"
181,563889,Liberec,7,František,721,0,24,"válečný veterán, ředitel",Gábor,721,CZ,Bc.,,44,TOP 09 a Starostové,,Koalice TOP 09 a STAN,0,0,2,"166,721",0,659,Koalice TOP 09 a STAN,"Koal.TOP09,STAN"
182,3,Brno,7,Michal,721,0,25,advok. koncipient a mediátor,Feigler,721,CZ,Mgr.,,25,TOP 09 a Starostové,,Koalice TOP 09 a STAN,0,0,2,"166,721",0,659,Koalice TOP 09 a STAN,"Koal.TOP09,STAN"
183,1,Praha,7,Simeon,721,0,26,"právník, rozhodce",Popov,721,CZ,Mgr.,,38,TOP 09 a Starostové,,Koalice TOP 09 a STAN,0,0,2,"166,721",0,659,Koalice TOP 09 a STAN,"Koal.TOP09,STAN"
184,584045,Újezd u Brna,7,Zdeněk,721,0,27,"VŠ pedagog, mediátor",Šigut,721,CZ,PhDr. Mgr.,"Ph.D., MPH",58,TOP 09 a Starostové,,Koalice TOP 09 a STAN,0,0,2,"166,721",0,659,Koalice TOP 09 a STAN,"Koal.TOP09,STAN"
185,580015,Červená Voda,7,Josef,721,0,28,ředitel střední školy,Kalousek,721,CZ,Ing.,,54,TOP 09 a Starostové,,Koalice TOP 09 a STAN,0,0,2,"166,721",0,659,Koalice TOP 09 a STAN,"Koal.TOP09,STAN"
186,1,Praha,8,Milena,795,0,1,diplomatka,Vicenová,99,CZ,MVDr.,,58,Liberálně ekologická strana,,Liberálně ekologická strana,0,0,1,795,0,795,Liberálně ekologická strana,LES
187,511382,Přerov,8,Roman,795,0,2,poradce za nezisk.sektor,Haken,795,CZ,Ing. Bc.,,51,Liberálně ekologická strana,,Liberálně ekologická strana,0,0,1,795,0,795,Liberálně ekologická strana,LES
188,1,Praha,8,Olga,795,0,3,"film.dokument.,VŠ pedagožka",Sommerová,795,CZ,Doc. MgA.,,64,Liberálně ekologická strana,,Liberálně ekologická strana,0,0,1,795,0,795,Liberálně ekologická strana,LES
189,1,Praha,8,Ivan,795,0,4,VŠ učitel-sociál.ekolog,Rynda,795,CZ,PhDr.,,61,Liberálně ekologická strana,,Liberálně ekologická strana,0,0,1,795,0,795,Liberálně ekologická strana,LES
190,1,Praha,8,Kateřina,795,0,5,politoložka,Jacques,795,CZ,PhDr.,,42,Liberálně ekologická strana,,Liberálně ekologická strana,0,0,1,795,0,795,Liberálně ekologická strana,LES
191,3,Brno,8,Jan,795,0,6,"fyzik a environm.,člen zastup.",Hollan,795,CZ,RNDr.,Ph.D.,58,Liberálně ekologická strana,,Liberálně ekologická strana,0,0,1,795,0,795,Liberálně ekologická strana,LES
192,3,Brno,8,Yvonna,795,0,7,"ředitelka institutu, zastupit.",Gaillyová,99,CZ,RNDr.,CSc.,58,Liberálně ekologická strana,,Liberálně ekologická strana,0,0,1,795,0,795,Liberálně ekologická strana,LES
193,1,Praha,8,Karel,795,0,8,věd.pracovník v ekologii,Matějka,795,CZ,Ing.,CSc.,49,Liberálně ekologická strana,,Liberálně ekologická strana,0,0,1,795,0,795,Liberálně ekologická strana,LES
194,1,Praha,8,Džamila,795,0,9,"lékařka, univerz.pedagožka",Stehlíková,795,CZ,MUDr.,,52,Liberálně ekologická strana,,Liberálně ekologická strana,0,0,1,795,0,795,Liberálně ekologická strana,LES
195,579475,Libňatov,8,Jan,795,0,10,"učitel ZŠ, ředitel MAS",Balcar,795,CZ,Mgr.,Ph.D.,39,Liberálně ekologická strana,,Liberálně ekologická strana,0,0,1,795,0,795,Liberálně ekologická strana,LES
196,1,Praha,8,Kateřina,795,0,11,"lit.historička, ředitelka škol",Dejmalová,795,CZ,Mgr.,,65,Liberálně ekologická strana,,Liberálně ekologická strana,0,0,1,795,0,795,Liberálně ekologická strana,LES
197,573868,Náchod,8,Josef,795,0,12,podnikatel v ekol. vytápění,Matyáš,795,CZ,,,53,Liberálně ekologická strana,,Liberálně ekologická strana,0,0,1,795,0,795,Liberálně ekologická strana,LES
198,531596,Nižbor,8,Kateřina,795,0,13,"čl.zastupitelstva,publicistka",Jonášová,99,CZ,Mgr.,,39,Liberálně ekologická strana,,Liberálně ekologická strana,0,0,1,795,0,795,Liberálně ekologická strana,LES
199,1,Praha,8,Martin,795,0,14,"zást.iniciativy,čl.zastupit.",Uhlíř,99,CZ,Ing.,MBA,38,Liberálně ekologická strana,,Liberálně ekologická strana,0,0,1,795,0,795,Liberálně ekologická strana,LES
200,578169,Jarošov,8,Jana,795,0,15,manažerka MAS,Bujáková,795,CZ,,,42,Liberálně ekologická strana,,Liberálně ekologická strana,0,0,1,795,0,795,Liberálně ekologická strana,LES
201,1,Praha,8,Francesco,795,0,16,ekonom,Vitale,99,IT,Dott.,,50,Liberálně ekologická strana,,Liberálně ekologická strana,0,0,1,795,0,795,Liberálně ekologická strana,LES
202,586251,Kelčany,8,Anna,795,0,17,MAS Kyj. Slovácko v pohybu,Čarková,99,CZ,,,57,Liberálně ekologická strana,,Liberálně ekologická strana,0,0,1,795,0,795,Liberálně ekologická strana,LES
203,530034,Stožice,8,Jiří,795,0,18,jednatel nanoSPACE s.r.o.,Kůs,795,CZ,Mgr. Ing.,,50,Liberálně ekologická strana,,Liberálně ekologická strana,0,0,1,795,0,795,Liberálně ekologická strana,LES
204,1,Praha,8,Barbora,795,0,19,OSVČ ve film.průmyslu,Jurkovičová,795,CZ,MgA.,,38,Liberálně ekologická strana,,Liberálně ekologická strana,0,0,1,795,0,795,Liberálně ekologická strana,LES
205,3,Brno,8,Tomáš,795,0,20,vodohosp.a krajinný inženýr,Havlíček,795,CZ,Ing.,,53,Liberálně ekologická strana,,Liberálně ekologická strana,0,0,1,795,0,795,Liberálně ekologická strana,LES
206,568716,Skotnice,8,Eva,795,0,21,projektová manažerka,Arnošt,99,CZ,Bc.,,27,Liberálně ekologická strana,,Liberálně ekologická strana,0,0,1,795,0,795,Liberálně ekologická strana,LES
207,1,Praha,8,Milan,795,0,22,právník,Mraček,795,CZ,Mgr.,,36,Liberálně ekologická strana,,Liberálně ekologická strana,0,0,1,795,0,795,Liberálně ekologická strana,LES
208,1,Praha,8,Dana,795,0,23,historička umění,Stehlíková,795,CZ,PhDr.,CSc.,59,Liberálně ekologická strana,,Liberálně ekologická strana,0,0,1,795,0,795,Liberálně ekologická strana,LES
209,502146,Hlubočky,8,Michal,795,0,24,ekolog,Krejčí,795,CZ,Mgr.,,40,Liberálně ekologická strana,,Liberálně ekologická strana,0,0,1,795,0,795,Liberálně ekologická strana,LES
210,1,Praha,8,Iveta,795,0,25,projektová manažerka,Bůžková,99,CZ,Mgr.,,29,Liberálně ekologická strana,,Liberálně ekologická strana,0,0,1,795,0,795,Liberálně ekologická strana,LES
211,583855,Silůvky,8,Tomáš,795,0,26,ekonom,Pikola,795,CZ,Ing.,,32,Liberálně ekologická strana,,Liberálně ekologická strana,0,0,1,795,0,795,Liberálně ekologická strana,LES
212,1,Praha,8,Aneta,795,0,27,lektorka,Pavlová-Zemanová,99,CZ,Mgr.,,43,Liberálně ekologická strana,,Liberálně ekologická strana,0,0,1,795,0,795,Liberálně ekologická strana,LES
213,1,Praha,8,Martin,795,0,28,"ekolog, bývalý ministr ŽP",Bursík,795,CZ,RNDr.,,54,Liberálně ekologická strana,,Liberálně ekologická strana,0,0,1,795,0,795,Liberálně ekologická strana,LES
